date,q,pr,pr_dist,temp
1982-10-23,257,0,3000,7
1982-10-24,141,1.5,3000,5.7
1982-10-25,97.8,0.2,3000,9
1982-10-26,103,1,3000,11
1982-10-27,75.9,0,3000,8.4
1982-10-28,65.2,0,3000,8.5
1982-10-29,62.7,0,3000,10
1982-10-30,60.7,0,3000,11.3
1982-10-31,51.2,1.2,3000,12.1
1982-11-01,61.7,1.6,3000,13.2
1982-11-02,53.9,0.2,3000,10.7
1982-11-03,54,0.1,3000,10.7
1982-11-04,54.4,1.9,3000,11.1
1982-11-05,56.2,1.5,3000,11.2
1982-11-06,52.4,0.2,3000,10.2
1982-11-07,56.7,9.6,3000,9.6
1982-11-08,91.6,4.4,3000,10.3
1982-11-09,106,1.2,3000,10.8
1982-11-10,94.9,0.2,3000,10.5
1982-11-11,72.2,13.7,3000,11.8
1982-11-12,112,1.9,3000,9.9
1982-11-13,159,1.6,3000,5.9
1982-11-14,137,8.1,3000,3.5
1982-11-15,139,5,3000,5
1982-11-16,158,1.1,3000,6.1
1982-11-17,149,1.2,3000,8
1982-11-18,130,0.5,3000,9.7
1982-11-19,113,1.4,3000,7.1
1982-11-20,98.6,1.2,3000,7.4
1982-11-21,96,14.8,3000,8.9
1982-11-22,184,0.6,3000,7.5
1982-11-23,194,11,3000,8
1982-11-24,261,11.6,3000,6.5
1982-11-25,287,1.6,3000,5.8
1982-11-26,282,0.6,3000,3.5
1982-11-27,222,0,3000,2.1
1982-11-28,165,0.1,3000,3
1982-11-29,142,0,3000,3
1982-11-30,112,0,3000,0.6
1982-12-01,112,0,3000,0.8
1982-12-02,104,0,3000,2.4
1982-12-03,95.6,0,3000,3.2
1982-12-04,96.6,0.6,3000,4.7
1982-12-05,96.7,1.7,3000,6.1
1982-12-06,100,0,3000,1.5
1982-12-07,94.7,8.8,3000,4.1
1982-12-08,152,10,3000,4.4
1982-12-09,242,20.1,3000,5.6
1982-12-10,345,0.5,3000,3.8
1982-12-11,327,4.8,3000,3.1
1982-12-12,300,4.2,3000,0.6
1982-12-13,306,0.1,3000,2.1
1982-12-14,246,4.7,3000,4.8
1982-12-15,221,0.3,3000,7
1982-12-16,200,0.2,3000,5.2
1982-12-17,176,0.1,3000,2.4
1982-12-18,147,1.3,3000,2.9
1982-12-19,158,14.5,3000,4.6
1982-12-20,249,1.7,3000,4.8
1982-12-21,239,0.7,3000,5.1
1982-12-22,223,0.1,3000,1
1982-12-23,194,3.3,3000,0.9
1982-12-24,161,0.1,3000,3
1982-12-25,151,0,3000,7.9
1982-12-26,150,0.2,3000,8.2
1982-12-27,136,0,3000,7.1
1982-12-28,128,0,3000,4.8
1982-12-29,118,0,3000,4.8
1982-12-30,113,0,3000,5.2
1982-12-31,111,0.2,3000,6
1983-01-01,110,0.7,3000,6.8
1983-01-02,108,2.2,3000,7.1
1983-01-03,112,13.3,3000,7.5
1983-01-04,198,3.7,3000,10
1983-01-05,234,0.7,3000,9.4
1983-01-06,198,5.1,3000,9.4
1983-01-07,186,2.7,3000,5.2
1983-01-08,170,0.3,3000,6.4
1983-01-09,168,0.4,3000,6.8
1983-01-10,136,0,3000,7.7
1983-01-11,131,0,3000,8.4
1983-01-12,131,4.2,3000,8.4
1983-01-13,127,2.3,3000,4.5
1983-01-14,136,1.1,3000,5.4
1983-01-15,145,0,3000,8.7
1983-01-16,128,0,3000,9.5
1983-01-17,118,0.1,3000,8.1
1983-01-18,107,0,3000,4.6
1983-01-19,111,0,3000,2.9
1983-01-20,96.3,0,3000,1.7
1983-01-21,98.7,0,3000,4.1
1983-01-22,94.9,0,3000,5
1983-01-23,93.8,0.1,3000,4.3
1983-01-24,95.3,5.3,3000,5.6
1983-01-25,98.6,0.1,3000,7.6
1983-01-26,103,0.2,3000,8.2
1983-01-27,99.3,0.1,3000,9.2
1983-01-28,87.7,0.1,3000,9.7
1983-01-29,91.3,3.5,3000,7
1983-01-30,90.8,1.8,3000,2.6
1983-01-31,124,13.9,3000,6
1983-02-01,219,0.2,4000,3
1983-02-02,196,0.1,4000,3
1983-02-03,129,0,4000,2.8
1983-02-04,109,4.4,4000,0.9
1983-02-05,126,3.2,4000,1.3
1983-02-06,133,0.8,4000,3.9
1983-02-07,141,0.8,4000,2.6
1983-02-08,123,0.6,4000,1.1
1983-02-09,105,0.1,4000,-0.7
1983-02-10,112,4.9,4000,-0.8
1983-02-11,110,1.2,4000,0.3
1983-02-12,121,0.4,4000,0.9
1983-02-13,113,0.1,4000,-0.2
1983-02-14,115,0,4000,0.1
1983-02-15,100,0,4000,0.8
1983-02-16,95.8,0,4000,1.5
1983-02-17,88.7,0,4000,0.3
1983-02-18,85.6,0,4000,1
1983-02-19,82.1,0,4000,0.6
1983-02-20,86.1,0,4000,0.1
1983-02-21,83.8,0,4000,1.3
1983-02-22,84.5,0,4000,0.2
1983-02-23,81.6,1.8,4000,0.5
1983-02-24,79.5,0.5,4000,1.8
1983-02-25,84.1,3.4,4000,4.7
1983-02-26,86.9,1.4,4000,7.3
1983-02-27,103,4.3,4000,6.3
1983-02-28,111,0.2,4000,5.6
1983-03-01,97.8,1.1,3000,3.9
1983-03-02,89.4,0.9,3000,4.7
1983-03-03,83,0.1,3000,7.3
1983-03-04,82.6,1.4,3000,4.8
1983-03-05,82.9,0,3000,6.1
1983-03-06,79.7,0,3000,7.9
1983-03-07,76.5,0,3000,7.5
1983-03-08,72.5,0,3000,5
1983-03-09,77.9,0,3000,5.4
1983-03-10,77.4,0,3000,7.4
1983-03-11,72.4,0,3000,6.7
1983-03-12,67.8,0,3000,8
1983-03-13,70.7,5.2,3000,8
1983-03-14,78.1,1.5,3000,8.5
1983-03-15,85.3,0.1,3000,5.4
1983-03-16,79.8,1.3,3000,6.3
1983-03-17,72.3,0.1,3000,9.7
1983-03-18,73.8,2.2,3000,10.4
1983-03-19,73.7,0,3000,10.2
1983-03-20,73.9,2,3000,7.7
1983-03-21,74.7,4.4,3000,5.7
1983-03-22,78.1,3.5,3000,4.9
1983-03-23,91.8,6.1,3000,6.4
1983-03-24,130,0.5,3000,4.7
1983-03-25,142,2.2,3000,4.9
1983-03-26,90.8,3.9,3000,4.4
1983-03-27,110,0.7,3000,5.6
1983-03-28,103,0,3000,3.8
1983-03-29,91.3,1.4,3000,5.8
1983-03-30,72.7,1.7,3000,6
1983-03-31,84,2.4,3000,5.5
1983-04-01,94.3,3.7,3000,4.8
1983-04-02,112,0.9,3000,4.8
1983-04-03,97.8,6,3000,3
1983-04-04,88.8,2,3000,4.5
1983-04-05,114,5.3,3000,4.9
1983-04-06,153,1.6,3000,5
1983-04-07,111,3.2,3000,5.7
1983-04-08,103,0,3000,5.9
1983-04-09,91.5,5.1,3000,5.8
1983-04-10,109,6,3000,7.1
1983-04-11,120,3.1,3000,5.7
1983-04-12,158,0,3000,4.9
1983-04-13,125,0,3000,6.3
1983-04-14,96.9,0,3000,8
1983-04-15,75.8,0,3000,8.4
1983-04-16,91,1.1,3000,8.1
1983-04-17,82.6,6.5,3000,7.8
1983-04-18,149,8.7,3000,3.9
1983-04-19,160,0.5,3000,3.8
1983-04-20,152,9.9,3000,4.9
1983-04-21,185,0.9,3000,7
1983-04-22,175,4.4,3000,8.6
1983-04-23,155,0.7,3000,10
1983-04-24,137,10.4,3000,7.4
1983-04-25,169,0.4,3000,9.8
1983-04-26,169,3.7,3000,10.1
1983-04-27,161,4,3000,10.2
1983-04-28,154,0.3,3000,9.3
1983-04-29,137,1.6,3000,8.9
1983-04-30,132,10.2,3000,9.8
1983-05-01,162,9.5,3000,8.6
1983-05-02,194,0.4,3000,7.4
1983-05-03,207,0.2,3000,9.1
1983-05-04,201,0.4,3000,9
1983-05-05,175,7.2,3000,12
1983-05-06,151,0.8,3000,13.9
1983-05-07,152,2.5,3000,12.3
1983-05-08,143,2,3000,11.5
1983-05-09,128,2,3000,9.2
1983-05-10,129,2.8,3000,7.4
1983-05-11,124,8.4,3000,8.1
1983-05-12,134,4.8,3000,9.5
1983-05-13,168,2.3,3000,10.5
1983-05-14,161,0.9,3000,9.9
1983-05-15,156,1.5,3000,10.2
1983-05-16,129,4.7,3000,11.4
1983-05-17,128,6.1,3000,11.3
1983-05-18,148,1.6,3000,10.5
1983-05-19,131,3.8,3000,10.1
1983-05-20,132,2.8,3000,9.7
1983-05-21,136,3.8,3000,9.6
1983-05-22,158,0.3,3000,9.7
1983-05-23,126,0.1,3000,9.6
1983-05-24,111,0,3000,12.8
1983-05-25,101,0,3000,12.4
1983-05-26,92.5,0,3000,11.2
1983-05-27,92.5,4.6,3000,9.7
1983-05-28,97.3,4.4,3000,8.4
1983-05-29,99.3,0.3,3000,10
1983-05-30,99.5,0.5,3000,11.7
1983-05-31,91.9,20.5,3000,14
1983-06-01,183,1,3000,15
1983-06-02,203,3.3,3000,13.3
1983-06-03,145,0.7,3000,13.2
1983-06-04,130,0.6,3000,14.4
1983-06-05,106,2.9,3000,14.8
1983-06-06,111,0,3000,12.5
1983-06-07,85.6,0.2,3000,16.6
1983-06-08,90.2,0.1,3000,17.8
1983-06-09,80.7,0,3000,15.2
1983-06-10,71.3,0.1,3000,13.1
1983-06-11,72.9,0.5,3000,13.6
1983-06-12,69.2,0,3000,13.9
1983-06-13,71.2,0.4,3000,11.5
1983-06-14,70.1,0.2,3000,12.9
1983-06-15,58.5,0,3000,11.5
1983-06-16,64.4,0.1,3000,11
1983-06-17,61.5,0,3000,13.5
1983-06-18,61.5,0,3000,15.3
1983-06-19,61,0,3000,14.8
1983-06-20,59.3,0,3000,17.5
1983-06-21,58.2,0,3000,16.3
1983-06-22,57.1,1.6,3000,16.6
1983-06-23,61.4,10.1,3000,15.3
1983-06-24,87,0.6,3000,13.4
1983-06-25,76.1,0,3000,15.6
1983-06-26,57.5,0,3000,15.2
1983-06-27,62.1,0,3000,12.8
1983-06-28,55.4,0,3000,13.6
1983-06-29,53.2,3.7,3000,16.1
1983-06-30,55.5,0.2,3000,14
1983-07-01,54.8,0.4,3000,13.6
1983-07-02,52.1,0,3000,16.6
1983-07-03,52.4,0,3000,15.8
1983-07-04,47.3,0,3000,18
1983-07-05,47.5,0,3000,19
1983-07-06,44.7,3.5,3000,19.2
1983-07-07,50.6,0.8,3000,19.6
1983-07-08,48.3,0.1,3000,20.3
1983-07-09,46.4,0,3000,20.6
1983-07-10,45.1,0,3000,20.2
1983-07-11,45.7,0,3000,21.5
1983-07-12,45.4,0,3000,22.6
1983-07-13,39,0,3000,22.6
1983-07-14,38.5,0.2,3000,22
1983-07-15,39.5,0,3000,22.3
1983-07-16,36.4,0,3000,22.4
1983-07-17,39,0.8,3000,21.1
1983-07-18,36.4,0.2,3000,19.8
1983-07-19,39.9,0.5,3000,17.7
1983-07-20,39.6,0,3000,16.3
1983-07-21,38.4,0,3000,16.5
1983-07-22,39.4,8.3,3000,19.5
1983-07-23,46.2,0.5,3000,19
1983-07-24,47.8,6.6,3000,17.9
1983-07-25,46.5,0,3000,19.2
1983-07-26,42.4,2.1,3000,20.2
1983-07-27,45,0,3000,19.4
1983-07-28,42.2,0,3000,18.7
1983-07-29,37.1,0,3000,20.6
1983-07-30,38.4,0,3000,20.5
1983-07-31,41.7,14.3,3000,18.6
1983-08-01,50.1,0.5,3000,15
1983-08-02,46.8,1.3,3000,13.2
1983-08-03,39.8,0,3000,14.1
1983-08-04,41.7,0,3000,16.4
1983-08-05,41.4,0,3000,17
1983-08-06,38.4,0,3000,16.7
1983-08-07,36.7,0,3000,17.2
1983-08-08,33.7,0,3000,18.1
1983-08-09,37.2,0,3000,18.6
1983-08-10,33.1,0,3000,17.9
1983-08-11,34.7,0,3000,17
1983-08-12,34.5,0,3000,17.2
1983-08-13,30.3,0,3000,16.8
1983-08-14,27.3,0,3000,19.3
1983-08-15,31.8,0,3000,19.5
1983-08-16,31.2,1.6,3000,17.8
1983-08-17,30.4,0.1,3000,19
1983-08-18,30.3,0,3000,18.4
1983-08-19,28.2,0.5,3000,20.9
1983-08-20,25.2,0.3,3000,19.8
1983-08-21,28.2,9.9,3000,18.5
1983-08-22,38.7,1.1,3000,19.1
1983-08-23,42.8,1.4,3000,18.9
1983-08-24,39.3,0,3000,18.2
1983-08-25,33.3,0,3000,18.7
1983-08-26,34.3,0,3000,18.5
1983-08-27,31.9,0,3000,17.3
1983-08-28,30.4,0,3000,15.6
1983-08-29,30.8,0,3000,14.1
1983-08-30,30.7,0,3000,13.6
1983-08-31,29.4,2.3,3000,16.1
1983-09-01,30.1,0.3,3000,17.1
1983-09-02,31.8,6.7,3000,14.3
1983-09-03,28.9,0.2,3000,14.7
1983-09-04,30.4,0.6,3000,15.3
1983-09-05,30.5,0,3000,15.2
1983-09-06,31.1,0,3000,13.8
1983-09-07,28.5,0,3000,13.1
1983-09-08,29.1,3.3,3000,14
1983-09-09,30.1,4.4,3000,14.6
1983-09-10,33,5.8,3000,12.3
1983-09-11,35.8,0.8,3000,11.3
1983-09-12,33.9,0,3000,11.2
1983-09-13,32.5,6.9,3000,11.9
1983-09-14,38.5,6.9,3000,13.9
1983-09-15,37.8,6.4,3000,14.3
1983-09-16,45.4,2.4,3000,13.4
1983-09-17,41.5,6,3000,13.6
1983-09-18,40.4,0.6,3000,13.6
1983-09-19,40.2,2.1,3000,13.1
1983-09-20,40.8,3.2,3000,11.2
1983-09-21,34.9,9.3,3000,10.5
1983-09-22,46.9,0,3000,10.9
1983-09-23,39.3,0,3000,15
1983-09-24,38.1,0.1,3000,15.8
1983-09-25,38.4,0,3000,11.8
1983-09-26,31.7,0,3000,14.8
1983-09-27,32.3,0,3000,15.4
1983-09-28,37.6,0,3000,15.7
1983-09-29,32.2,0,3000,14.5
1983-09-30,33.3,0.1,3000,13.4
1983-10-01,34.1,2.7,3000,14.5
1983-10-02,33.8,5,3000,15.4
1983-10-03,33.5,0.4,3000,16.1
1983-10-04,33.9,0,3000,17.4
1983-10-05,34.3,0,3000,14.2
1983-10-06,33.1,0.2,3000,13
1983-10-07,32.6,2.1,3000,12.6
1983-10-08,33,3.2,3000,11.4
1983-10-09,32.1,2.5,3000,12.7
1983-10-10,34.2,2.7,3000,12.6
1983-10-11,35.1,0.8,3000,10.2
1983-10-12,33.2,1,3000,11.5
1983-10-13,36.6,9.1,3000,11.8
1983-10-14,49.1,2.1,3000,10.6
1983-10-15,52.6,20.4,3000,9.9
1983-10-16,97,0.5,3000,9.6
1983-10-17,45.3,0.5,3000,11
1983-10-18,59.5,1,3000,12.1
1983-10-19,36.8,0,3000,11
1983-10-20,39.6,0,3000,8.4
1983-10-21,34.4,0,3000,7
1983-10-22,35.5,0,3000,6.1
1983-10-23,34.1,0,3000,6.5
1983-10-24,33.3,0,3000,6.3
1983-10-25,32.4,0,3000,6.6
1983-10-26,29.7,0,3000,8.1
1983-10-27,33.3,0,3000,9.2
1983-10-28,33.6,0,3000,7.3
1983-10-29,33.6,0,3000,4
1983-10-30,31.4,0,3000,5
1983-10-31,29.4,0,3000,7.9
1983-11-01,32.3,0.1,3000,11.1
1983-11-02,31.9,2.9,3000,12.5
1983-11-03,33.2,0,3000,12.4
1983-11-04,32.8,0,3000,9.9
1983-11-05,32.3,0,3000,9.3
1983-11-06,31.2,0,3000,8.8
1983-11-07,33.8,1.1,3000,10.4
1983-11-08,31.4,0.1,3000,12.4
1983-11-09,34.9,0,3000,11.5
1983-11-10,30.2,0,3000,11
1983-11-11,32.7,0,3000,9
1983-11-12,33.3,0,3000,8.4
1983-11-13,31.7,0,3000,6.5
1983-11-14,31.1,0,3000,3.1
1983-11-15,31.2,0,3000,2.4
1983-11-16,31.6,0.4,3000,4.6
1983-11-17,31.4,0.2,3000,5.7
1983-11-18,30.3,0,3000,6.3
1983-11-19,30.1,0,3000,6
1983-11-20,28.8,0,3000,7.2
1983-11-21,30,0,3000,1.4
1983-11-22,29.4,0,3000,-0.6
1983-11-23,30.8,0,3000,-1.6
1983-11-24,26.7,3.3,3000,3.4
1983-11-25,28.7,9.9,3000,7.3
1983-11-26,45.8,23,3000,11.9
1983-11-27,126,3.7,3000,9.6
1983-11-28,99.3,0.2,3000,8.3
1983-11-29,84.7,0,3000,7.3
1983-11-30,45.4,0,3000,5.2
1983-12-01,56.4,0,3000,5
1983-12-02,50,0,3000,3.5
1983-12-03,45.1,0,3000,3.6
1983-12-04,40.5,0,3000,4.2
1983-12-05,43.6,1.9,3000,5.2
1983-12-06,44.3,0,3000,3.9
1983-12-07,41.2,0.2,3000,2.3
1983-12-08,41.4,6.5,3000,4.2
1983-12-09,70.8,6.6,3000,7.3
1983-12-10,80.3,0,3000,2
1983-12-11,58.6,2.8,3000,-1.3
1983-12-12,61.2,0.2,3000,0.3
1983-12-13,54.1,0.2,3000,3.1
1983-12-14,48.8,4.6,3000,4.8
1983-12-15,52,0.5,3000,5.3
1983-12-16,57.2,3.1,3000,3.5
1983-12-17,61.9,2.1,3000,5.2
1983-12-18,80.7,5.8,3000,5
1983-12-19,107,6.7,3000,6.4
1983-12-20,127,11.8,3000,6.6
1983-12-21,187,4.9,3000,6.7
1983-12-22,180,2.4,3000,7.2
1983-12-23,146,3.5,3000,8.3
1983-12-24,115,1.3,3000,8.7
1983-12-25,96.7,1.2,3000,10.2
1983-12-26,100,0.1,3000,8.4
1983-12-27,89.4,0,3000,8.4
1983-12-28,69.7,0,3000,10.2
1983-12-29,67.9,0,3000,7.4
1983-12-30,65.8,0,3000,5.9
1983-12-31,63.9,0,3000,6.3
1984-01-01,61.9,4.3,3000,7.9
1984-01-02,78.7,16.2,3000,7.2
1984-01-03,182,2.5,3000,3.7
1984-01-04,166,0.5,3000,3.7
1984-01-05,147,2.1,3000,4.9
1984-01-06,105,1.3,3000,6.4
1984-01-07,103,0.2,3000,5.3
1984-01-08,98.4,0.2,3000,3
1984-01-09,83.1,0.1,3000,3
1984-01-10,78.5,1.3,3000,4.7
1984-01-11,80.9,3,3000,9.3
1984-01-12,89.8,5.7,3000,7.1
1984-01-13,115,4.5,3000,6.5
1984-01-14,136,0.8,3000,4.6
1984-01-15,114,0.2,3000,2
1984-01-16,130,13.9,3000,6.1
1984-01-17,218,0.1,3000,3.4
1984-01-18,165,0.3,3000,3.4
1984-01-19,123,0,3000,0.1
1984-01-20,101,0,3000,-0.3
1984-01-21,88,5.4,3000,0.2
1984-01-22,102,5.4,3000,0.8
1984-01-23,159,10,3000,1.5
1984-01-24,226,0.4,3000,1.1
1984-01-25,184,10.8,3000,0.6
1984-01-26,223,6.6,3000,1.7
1984-01-27,256,2.1,3000,4.1
1984-01-28,235,2.6,3000,5
1984-01-29,222,0.3,3000,5.4
1984-01-30,209,6.3,3000,3.8
1984-01-31,206,1.4,3000,3.7
1984-02-01,196,4.1,3000,4.4
1984-02-02,197,0.9,3000,6.1
1984-02-03,179,2.3,3000,7.6
1984-02-04,158,2.4,3000,7.3
1984-02-05,152,2.6,3000,5.7
1984-02-06,164,5.3,3000,5.9
1984-02-07,180,2.4,3000,5.3
1984-02-08,184,0.1,3000,5.1
1984-02-09,166,0,3000,4.9
1984-02-10,145,0,3000,4.6
1984-02-11,126,0,3000,5.4
1984-02-12,124,0,3000,6.1
1984-02-13,105,0,3000,-0.1
1984-02-14,109,0,3000,1.3
1984-02-15,104,0,3000,-1.8
1984-02-16,102,0,3000,-0.8
1984-02-17,90.5,0,3000,1.9
1984-02-18,90.9,0,3000,2.7
1984-02-19,87.6,0,3000,0.3
1984-02-20,83.2,5.9,3000,1.3
1984-02-21,101,5.2,3000,3.1
1984-02-22,138,6.4,3000,4.7
1984-02-23,165,0.1,3000,3.2
1984-02-24,125,0,3000,2.5
1984-02-25,113,0.3,3000,1.5
1984-02-26,92.2,1,3000,1.8
1984-02-27,98,0.6,3000,2.5
1984-02-28,94.1,0.3,3000,3.3
1984-02-29,85.4,0.5,3000,4.1
1984-03-01,88.3,1.8,3000,6.3
1984-03-02,85.1,0.1,3000,3.5
1984-03-03,81.9,0.2,3000,4.1
1984-03-04,72.9,1,3000,5.4
1984-03-05,72.5,0,3000,7.7
1984-03-06,69.9,0,3000,8.6
1984-03-07,75,0,3000,7.1
1984-03-08,70.5,0,3000,4.2
1984-03-09,67.1,0,3000,4.1
1984-03-10,67.3,0.3,3000,5
1984-03-11,67.8,8.3,3000,6
1984-03-12,95,0.3,3000,5.3
1984-03-13,86.8,0.2,3000,3.5
1984-03-14,78,0,3000,4.5
1984-03-15,71,0,3000,2.5
1984-03-16,69.5,0,3000,2.7
1984-03-17,55.5,0,3000,2.5
1984-03-18,58.6,0,3000,2.9
1984-03-19,61.4,0,3000,2.8
1984-03-20,59.8,0,3000,3.7
1984-03-21,57.6,0,3000,3.9
1984-03-22,56.5,0.1,3000,4
1984-03-23,59.9,24.2,3000,5.5
1984-03-24,187,6.1,3000,5.8
1984-03-25,286,9.9,3000,4.3
1984-03-26,278,0.4,3000,6.1
1984-03-27,217,2.8,3000,5.4
1984-03-28,206,3,3000,4.4
1984-03-29,187,0.9,3000,6
1984-03-30,129,2,3000,5
1984-03-31,140,1.9,3000,3.9
1984-04-01,111,0.2,3000,2.6
1984-04-02,123,0,3000,3.3
1984-04-03,89.8,0,3000,2.7
1984-04-04,86.1,0,3000,4.4
1984-04-05,87.8,0.3,3000,3.5
1984-04-06,85.7,1,3000,4.6
1984-04-07,80.5,0,3000,6.3
1984-04-08,79.1,0.2,3000,6.5
1984-04-09,74.1,0.1,3000,7.6
1984-04-10,74,0.3,3000,6.3
1984-04-11,75,1.1,3000,7.9
1984-04-12,73.3,0,3000,6.1
1984-04-13,69.2,0,3000,7.5
1984-04-14,66.2,0,3000,8.7
1984-04-15,66.2,0.1,3000,6.8
1984-04-16,66.6,0.2,3000,6.4
1984-04-17,55.9,0,3000,6
1984-04-18,51.7,0,3000,8.8
1984-04-19,56.9,0,3000,11.3
1984-04-20,57,0,3000,11.7
1984-04-21,55.3,0.2,3000,13.1
1984-04-22,52.4,0.1,3000,12.8
1984-04-23,54.3,0,3000,10.8
1984-04-24,56.4,0,3000,10.8
1984-04-25,51.8,0,3000,13.4
1984-04-26,50.6,0,3000,13.1
1984-04-27,48.1,0,3000,11.4
1984-04-28,44.7,0,3000,10.2
1984-04-29,46.7,0,3000,9.1
1984-04-30,49.6,0,3000,9.5
1984-05-01,49.7,0,3000,11.1
1984-05-02,49.6,1.4,3000,11.4
1984-05-03,51.3,0,3000,9.1
1984-05-04,50.5,0,3000,10.3
1984-05-05,46.1,0,3000,9.8
1984-05-06,44.7,0,3000,9.4
1984-05-07,45.5,0,3000,7.6
1984-05-08,47.8,0,3000,7.1
1984-05-09,44.7,0,3000,6.9
1984-05-10,44.4,5.5,3000,9.5
1984-05-11,48.8,0,3000,8.6
1984-05-12,47.3,0,3000,8.1
1984-05-13,44.5,0,3000,8.6
1984-05-14,44.1,0,3000,9.1
1984-05-15,46,3.3,3000,10.7
1984-05-16,42.5,3.7,3000,10.6
1984-05-17,46.5,1.5,3000,10
1984-05-18,48.4,0,3000,9.4
1984-05-19,48.9,0,3000,9.8
1984-05-20,46.5,4.1,3000,9.9
1984-05-21,50.3,17.5,3000,10.1
1984-05-22,95.5,7.8,3000,11.3
1984-05-23,93.8,0.5,3000,12.7
1984-05-24,70.8,0.1,3000,14.7
1984-05-25,45.8,12.5,3000,11.2
1984-05-26,104,11.6,3000,9.5
1984-05-27,155,5.7,3000,6.7
1984-05-28,113,0.7,3000,9.3
1984-05-29,83.2,0,3000,11
1984-05-30,76.4,0,3000,12.3
1984-05-31,70.8,5,3000,12.5
1984-06-01,52.2,6.4,3000,11
1984-06-02,77,5.1,3000,11
1984-06-03,59.7,0.1,3000,12.1
1984-06-04,68.1,5.6,3000,10.4
1984-06-05,56.8,0.4,3000,11.7
1984-06-06,65.1,6.9,3000,12.6
1984-06-07,63.5,0.1,3000,16
1984-06-08,62.9,0,3000,14.9
1984-06-09,48.7,0,3000,14.7
1984-06-10,46.3,0.3,3000,15.5
1984-06-11,45.3,0,3000,13
1984-06-12,41.4,0,3000,14.6
1984-06-13,42.6,0,3000,15.9
1984-06-14,38.6,0,3000,16.4
1984-06-15,36.2,0,3000,14
1984-06-16,35.6,0,3000,16.6
1984-06-17,40.5,6.6,3000,17.5
1984-06-18,48.7,0,3000,17.3
1984-06-19,41.5,0,3000,18.2
1984-06-20,39.1,0.9,3000,19.1
1984-06-21,35.4,0,3000,15
1984-06-22,37.4,0.7,3000,13.8
1984-06-23,35,1.8,3000,12
1984-06-24,35.5,0,3000,12.8
1984-06-25,30.4,0,3000,15.3
1984-06-26,36.5,0,3000,16.4
1984-06-27,32.4,0,3000,15.9
1984-06-28,31,0.1,3000,12.4
1984-06-29,31.4,0,3000,11.7
1984-06-30,29.8,0,3000,12.6
1984-07-01,29.6,0,3000,13.9
1984-07-02,30.8,0.2,3000,13.1
1984-07-03,25.9,0,3000,13.8
1984-07-04,28.6,0,3000,14.2
1984-07-05,25.8,0,3000,15.9
1984-07-06,27.2,0,3000,17.9
1984-07-07,24.7,0,3000,18.4
1984-07-08,26,0,3000,21
1984-07-09,26.1,1.9,3000,17.7
1984-07-10,24.6,0,3000,18.1
1984-07-11,26.1,0.3,3000,16.6
1984-07-12,26.9,3.2,3000,15.8
1984-07-13,28.3,3.4,3000,15.7
1984-07-14,30.1,1.6,3000,15.6
1984-07-15,31.9,0.5,3000,14.2
1984-07-16,26.5,0,3000,14.8
1984-07-17,27,0.1,3000,15.8
1984-07-18,31.5,0.1,3000,18
1984-07-19,26.7,0,3000,16.9
1984-07-20,25.2,0,3000,16.7
1984-07-21,26,0,3000,17.7
1984-07-22,26.7,1.5,3000,18.2
1984-07-23,27.8,1,3000,17.6
1984-07-24,28.1,1.3,3000,16.8
1984-07-25,29.4,1.6,3000,15.5
1984-07-26,24.3,0,3000,17
1984-07-27,26.4,0,3000,17.8
1984-07-28,23.4,0,3000,20.4
1984-07-29,22.1,0.1,3000,18.7
1984-07-30,21.5,2,3000,19.5
1984-07-31,20.4,0.1,3000,17.6
1984-08-01,22.4,2.9,3000,16.1
1984-08-02,24,2.9,3000,17.7
1984-08-03,24.3,11.2,3000,17.5
1984-08-04,36.7,7,3000,15.4
1984-08-05,37.6,0.1,3000,15.4
1984-08-06,28.2,1.9,3000,14.1
1984-08-07,29.9,2.1,3000,14.2
1984-08-08,28.2,0.1,3000,15.8
1984-08-09,28.2,0,3000,16.7
1984-08-10,27.3,0,3000,16.3
1984-08-11,24.9,0,3000,14.6
1984-08-12,23.9,0.3,3000,16.2
1984-08-13,22.7,0.5,3000,17.5
1984-08-14,22.9,1.9,3000,18.8
1984-08-15,32.9,3,3000,18.1
1984-08-16,29.6,0,3000,17
1984-08-17,26,0,3000,17.9
1984-08-18,25.9,0,3000,18.1
1984-08-19,23.9,0,3000,19.5
1984-08-20,25.1,0,3000,20.3
1984-08-21,23.1,0,3000,21.6
1984-08-22,24,1.2,3000,20.7
1984-08-23,22.8,1.7,3000,19.2
1984-08-24,24.8,2.8,3000,19.9
1984-08-25,25.3,0,3000,18.4
1984-08-26,25,0,3000,17.1
1984-08-27,25.1,0,3000,17.9
1984-08-28,23.5,0.2,3000,17.4
1984-08-29,24,0.2,3000,18.4
1984-08-30,21.2,0.4,3000,19.3
1984-08-31,22.9,0,3000,20.2
1984-09-01,21.3,0,3000,19.7
1984-09-02,22.5,0.1,3000,18
1984-09-03,22.3,7.2,3000,18.5
1984-09-04,25,0.3,3000,13.1
1984-09-05,25.1,0,3000,11
1984-09-06,24.3,0,3000,11.6
1984-09-07,23.2,0,3000,11.6
1984-09-08,23.1,1.3,3000,13.7
1984-09-09,23.8,3.4,3000,15.2
1984-09-10,24.5,0,3000,12.7
1984-09-11,22.2,0,3000,14.8
1984-09-12,19.9,0,3000,16.3
1984-09-13,19.8,6.5,3000,15.4
